Sale_Price,Area of the House from Basement (in Sqft),Years Since Renovation,Years_Since_Renovation_Bin,Age of House (in Years),House_Age_Group,No of Bathrooms,No of Bedrooms,No of Floors,Ever_Renovated_Yes,Renovation_Status
371500.0,980.0,0,0,64,50+ yrs,1.0,3,1.0,0,Not Renovated
550000.0,1410.0,0,0,38,31-50 yrs,1.75,3,1.0,0,Not Renovated
242550.0,2060.0,0,0,23,21-30 yrs,2.5,4,2.0,0,Not Renovated
367500.0,1410.0,0,0,57,50+ yrs,1.5,3,1.0,0,Not Renovated
359000.0,2100.0,0,0,22,21-30 yrs,3.5,4,2.0,0,Not Renovated
204900.0,1390.0,0,0,34,31-50 yrs,2.0,3,1.0,0,Not Renovated
850000.0,2720.0,0,0,49,31-50 yrs,2.75,4,1.0,0,Not Renovated
187000.0,1280.0,0,0,33,31-50 yrs,1.5,3,2.0,0,Not Renovated
326000.0,1720.0,0,0,60,50+ yrs,2.75,3,1.0,0,Not Renovated
340000.0,1720.0,0,0,60,50+ yrs,2.75,3,1.0,0,Not Renovated
330000.0,1890.0,0,0,67,50+ yrs,2.25,6,1.0,0,Not Renovated
782000.0,3110.0,0,0,17,11-20 yrs,3.5,4,2.0,0,Not Renovated
612000.0,2670.0,0,0,19,11-20 yrs,2.5,4,2.0,0,Not Renovated
400000.0,1350.0,0,0,54,50+ yrs,2.0,3,1.0,0,Not Renovated
941500.0,2460.0,0,0,38,31-50 yrs,3.5,5,2.0,0,Not Renovated
313000.0,800.0,0,0,14,11-20 yrs,1.5,2,2.0,0,Not Renovated
735000.0,1460.0,0,0,89,50+ yrs,2.25,4,1.5,0,Not Renovated
471000.0,1340.0,0,0,41,31-50 yrs,1.75,3,1.0,0,Not Renovated
350000.0,1540.0,0,0,68,50+ yrs,1.0,3,1.0,0,Not Renovated
530000.0,1570.0,0,0,42,31-50 yrs,2.5,4,1.0,0,Not Renovated
415000.0,1830.0,0,0,27,21-30 yrs,3.0,4,2.0,0,Not Renovated
639500.0,2330.0,0,0,32,31-50 yrs,2.25,4,2.0,0,Not Renovated
580379.0,2240.0,0,0,42,31-50 yrs,2.75,4,1.5,0,Not Renovated
378000.0,1700.0,0,0,9,0-10 yrs,2.5,2,2.0,0,Not Renovated
265000.0,1410.0,0,0,49,31-50 yrs,2.25,3,1.0,0,Not Renovated
212000.0,1100.0,0,0,51,50+ yrs,1.75,3,1.0,0,Not Renovated
400000.0,2320.0,0,0,20,11-20 yrs,3.0,4,2.0,0,Not Renovated
750000.0,2540.0,0,0,21,21-30 yrs,2.5,4,2.0,0,Not Renovated
384900.0,1750.0,0,0,50,31-50 yrs,2.5,5,1.0,0,Not Renovated
176000.0,770.0,0,0,49,31-50 yrs,1.0,2,1.0,0,Not Renovated
350000.0,2370.0,0,0,16,11-20 yrs,2.75,3,2.0,0,Not Renovated
168000.0,1200.0,0,0,41,31-50 yrs,1.0,3,1.0,0,Not Renovated
358000.0,1100.0,17,11-20,110,,2.0,4,1.0,1,Renovated
580000.0,2660.0,0,0,43,31-50 yrs,2.75,3,1.0,0,Not Renovated
442500.0,1050.0,0,0,41,31-50 yrs,1.75,3,1.0,0,Not Renovated
515000.0,1330.0,0,0,14,11-20 yrs,2.5,2,3.0,0,Not Renovated
554000.0,1720.0,0,0,60,50+ yrs,2.5,5,1.0,0,Not Renovated
659000.0,2510.0,0,0,22,21-30 yrs,2.5,3,2.0,0,Not Renovated
414999.0,1090.0,0,0,55,50+ yrs,2.5,4,1.0,0,Not Renovated
275000.0,1180.0,0,0,35,31-50 yrs,1.5,3,1.0,0,Not Renovated
193000.0,680.0,0,0,67,50+ yrs,1.0,2,1.0,0,Not Renovated
525000.0,2840.0,0,0,16,11-20 yrs,2.5,4,2.0,0,Not Renovated
424000.0,1820.0,0,0,33,31-50 yrs,2.5,3,2.0,0,Not Renovated
455000.0,870.0,0,0,110,,1.0,2,1.0,0,Not Renovated
463000.0,1250.0,0,0,75,50+ yrs,1.0,2,2.0,0,Not Renovated
1100000.0,1240.0,0,0,58,50+ yrs,2.5,4,1.0,0,Not Renovated
523000.0,1900.0,0,0,55,50+ yrs,1.75,3,2.0,0,Not Renovated
615000.0,2270.0,0,0,59,50+ yrs,1.75,4,1.0,0,Not Renovated
1129575.0,4500.0,0,0,27,21-30 yrs,4.0,4,2.0,0,Not Renovated
870000.0,2320.0,4,1-5,118,,4.0,5,2.0,1,Renovated
710000.0,2830.0,0,0,27,21-30 yrs,2.5,3,2.0,0,Not Renovated
215000.0,960.0,0,0,51,50+ yrs,1.0,3,1.0,0,Not Renovated
590000.0,1530.0,0,0,98,50+ yrs,1.0,2,1.0,0,Not Renovated
323000.0,1300.0,0,0,56,50+ yrs,2.5,5,1.0,0,Not Renovated
279000.0,1560.0,0,0,52,50+ yrs,2.0,4,1.5,0,Not Renovated
535100.0,1720.0,0,0,45,31-50 yrs,2.25,3,1.0,0,Not Renovated
830000.0,1910.0,0,0,59,50+ yrs,2.25,5,1.0,0,Not Renovated
815000.0,3150.0,0,0,16,11-20 yrs,2.5,4,2.0,0,Not Renovated
535900.0,1480.0,0,0,43,31-50 yrs,2.25,3,1.0,0,Not Renovated
230000.0,1250.0,0,0,63,50+ yrs,1.0,3,1.0,0,Not Renovated
325500.0,1490.0,0,0,49,31-50 yrs,1.75,4,1.0,0,Not Renovated
359000.0,1990.0,0,0,21,21-30 yrs,2.25,3,2.0,0,Not Renovated
505000.0,2100.0,0,0,19,11-20 yrs,2.5,3,2.0,0,Not Renovated
253905.0,940.0,0,0,60,50+ yrs,1.0,3,1.0,0,Not Renovated
369950.0,1200.0,0,0,53,50+ yrs,1.75,3,1.0,0,Not Renovated
350000.0,1860.0,0,0,23,21-30 yrs,2.25,3,2.0,0,Not Renovated
650000.0,2100.0,0,0,17,11-20 yrs,2.25,4,3.0,0,Not Renovated
295000.0,1500.0,19,11-20,93,50+ yrs,1.75,3,1.0,1,Renovated
620000.0,1180.0,0,0,70,50+ yrs,1.75,3,1.0,0,Not Renovated
1129575.0,3900.0,0,0,9,0-10 yrs,2.5,2,2.0,0,Not Renovated
246000.0,1400.0,0,0,74,50+ yrs,1.0,3,1.0,0,Not Renovated
430000.0,1350.0,0,0,53,50+ yrs,2.75,3,1.0,0,Not Renovated
509990.0,1440.0,0,0,97,50+ yrs,2.0,3,2.0,0,Not Renovated
490000.0,1090.0,0,0,56,50+ yrs,1.75,4,1.0,0,Not Renovated
385000.0,2360.0,0,0,39,31-50 yrs,2.75,4,1.0,0,Not Renovated
769000.0,2440.0,0,0,19,11-20 yrs,2.5,4,2.0,0,Not Renovated
185000.0,1122.0,0,0,58,50+ yrs,1.0,2,1.0,0,Not Renovated
303500.0,1060.0,0,0,45,31-50 yrs,1.5,3,1.0,0,Not Renovated
468000.0,1430.0,0,0,61,50+ yrs,2.5,4,1.0,0,Not Renovated
449950.0,3100.0,0,0,40,31-50 yrs,2.5,4,2.0,0,Not Renovated
235000.0,880.0,0,0,19,11-20 yrs,1.5,2,2.0,0,Not Renovated
520000.0,2150.0,0,0,33,31-50 yrs,2.5,4,2.0,0,Not Renovated
203000.0,1080.0,0,0,67,50+ yrs,1.0,2,1.0,0,Not Renovated
657000.0,1290.0,0,0,58,50+ yrs,2.5,5,1.0,0,Not Renovated
275000.0,1200.0,0,0,64,50+ yrs,1.0,3,1.0,0,Not Renovated
540000.0,2850.0,0,0,27,21-30 yrs,2.25,4,2.0,0,Not Renovated
455000.0,2950.0,0,0,13,11-20 yrs,2.5,4,2.0,0,Not Renovated
458500.0,860.0,0,0,77,50+ yrs,1.75,2,1.0,0,Not Renovated
549900.0,3420.0,0,0,15,11-20 yrs,3.5,4,2.0,0,Not Renovated
750000.0,1550.0,0,0,95,50+ yrs,1.75,3,2.0,0,Not Renovated
235000.0,1180.0,0,0,56,50+ yrs,1.75,4,1.5,0,Not Renovated
286000.0,1820.0,0,0,29,21-30 yrs,2.5,4,2.0,0,Not Renovated
1129575.0,3500.0,21,21-50,60,50+ yrs,3.5,4,2.0,1,Renovated
602000.0,1580.0,0,0,55,50+ yrs,1.75,4,1.0,0,Not Renovated
640000.0,1960.0,0,0,103,,1.5,3,1.5,0,Not Renovated
267000.0,1440.0,0,0,41,31-50 yrs,1.75,3,1.0,0,Not Renovated
712000.0,2730.0,0,0,17,11-20 yrs,2.5,4,2.0,0,Not Renovated
244500.0,910.0,0,0,95,50+ yrs,1.0,2,1.0,0,Not Renovated
301000.0,910.0,0,0,95,50+ yrs,1.0,2,1.0,0,Not Renovated
990000.0,2020.0,0,0,99,50+ yrs,2.5,4,2.0,0,Not Renovated
739999.0,3350.0,0,0,19,11-20 yrs,2.75,4,2.0,0,Not Renovated
480000.0,1140.0,0,0,108,,1.75,4,1.0,0,Not Renovated
305000.0,1260.0,0,0,9,0-10 yrs,2.5,3,3.0,0,Not Renovated
703300.0,1590.0,0,0,86,50+ yrs,2.0,3,1.5,0,Not Renovated
265000.0,1580.0,0,0,47,31-50 yrs,1.5,4,2.0,0,Not Renovated
600000.0,2710.0,0,0,26,21-30 yrs,2.5,4,2.0,0,Not Renovated
253000.0,1400.0,19,11-20,50,31-50 yrs,1.0,3,1.0,1,Renovated
617950.0,2410.0,0,0,21,21-30 yrs,2.5,4,2.0,0,Not Renovated
385000.0,1100.0,0,0,18,11-20 yrs,3.25,4,2.0,0,Not Renovated
319000.0,1060.0,0,0,51,50+ yrs,2.0,3,1.0,0,Not Renovated
696000.0,1170.0,0,0,58,50+ yrs,2.5,3,1.0,0,Not Renovated
345000.0,970.0,0,0,86,50+ yrs,1.0,2,1.0,0,Not Renovated
380000.0,1610.0,0,0,16,11-20 yrs,2.5,3,3.0,0,Not Renovated
647500.0,1160.0,0,0,71,50+ yrs,1.75,4,1.0,0,Not Renovated
725000.0,3570.0,0,0,21,21-30 yrs,2.5,3,2.0,0,Not Renovated
269950.0,1400.0,0,0,29,21-30 yrs,1.75,3,1.0,0,Not Renovated
875000.0,3470.0,0,0,23,21-30 yrs,2.5,4,2.0,0,Not Renovated
299950.0,1210.0,0,0,63,50+ yrs,1.0,3,1.0,0,Not Renovated
1129575.0,3930.0,0,0,12,11-20 yrs,3.25,4,2.0,0,Not Renovated
430000.0,990.0,0,0,71,50+ yrs,1.0,2,1.0,0,Not Renovated
495000.0,2200.0,0,0,29,21-30 yrs,2.5,5,2.0,0,Not Renovated
275000.0,1510.0,0,0,48,31-50 yrs,1.5,3,1.0,0,Not Renovated
333000.0,1120.0,0,0,54,50+ yrs,1.0,3,1.0,0,Not Renovated
247000.0,1580.0,0,0,32,31-50 yrs,2.25,3,2.0,0,Not Renovated
204555.0,1260.0,0,0,35,31-50 yrs,1.75,3,1.5,0,Not Renovated
432000.0,2190.0,0,0,24,21-30 yrs,2.0,3,1.0,0,Not Renovated
175000.0,1230.0,0,0,56,50+ yrs,1.75,3,1.0,0,Not Renovated
556300.0,1400.0,0,0,50,31-50 yrs,2.5,4,1.0,0,Not Renovated
286000.0,780.0,0,0,88,50+ yrs,1.0,2,1.0,0,Not Renovated
320000.0,1110.0,0,0,18,11-20 yrs,1.5,2,3.0,0,Not Renovated
815000.0,2790.0,0,0,27,21-30 yrs,2.5,3,2.0,0,Not Renovated
385000.0,1000.0,0,0,38,31-50 yrs,1.75,4,1.0,0,Not Renovated
1040000.0,2190.0,0,0,108,,1.0,4,2.0,0,Not Renovated
350000.0,2390.0,0,0,31,31-50 yrs,2.25,4,2.0,0,Not Renovated
277000.0,1850.0,0,0,20,11-20 yrs,2.5,4,2.0,0,Not Renovated
415000.0,1250.0,0,0,52,50+ yrs,2.0,6,1.0,0,Not Renovated
295000.0,1000.0,0,0,67,50+ yrs,1.0,3,1.0,0,Not Renovated
969000.0,2200.0,0,0,99,50+ yrs,2.0,4,2.0,0,Not Renovated
339888.0,720.0,0,0,71,50+ yrs,1.75,4,1.0,0,Not Renovated
269950.0,1660.0,0,0,22,21-30 yrs,2.25,3,2.0,0,Not Renovated
1129575.0,2510.0,0,0,12,11-20 yrs,2.5,3,2.0,0,Not Renovated
780000.0,3090.0,0,0,20,11-20 yrs,2.5,4,2.0,0,Not Renovated
198000.0,860.0,0,0,50,31-50 yrs,1.0,3,1.0,0,Not Renovated
350000.0,1220.0,0,0,65,50+ yrs,1.0,2,1.0,0,Not Renovated
350000.0,1010.0,0,0,51,50+ yrs,1.0,3,1.0,0,Not Renovated
319000.0,2390.0,0,0,28,21-30 yrs,2.25,4,2.0,0,Not Renovated
311000.0,3340.0,0,0,45,31-50 yrs,2.25,4,2.0,0,Not Renovated
394000.0,2790.0,0,0,14,11-20 yrs,3.25,5,2.0,0,Not Renovated
1129575.0,2910.0,0,0,112,,2.25,5,2.5,0,Not Renovated
1129575.0,3831.0,37,21-50,59,50+ yrs,2.75,5,2.0,1,Renovated
396000.0,1080.0,0,0,69,50+ yrs,1.0,3,1.0,0,Not Renovated
809000.0,1340.0,0,0,42,31-50 yrs,1.75,4,1.0,0,Not Renovated
480000.0,1050.0,0,0,41,31-50 yrs,2.0,3,1.0,0,Not Renovated
535000.0,1230.0,0,0,105,,1.75,6,1.0,0,Not Renovated
425000.0,1870.0,33,21-50,71,50+ yrs,2.75,5,2.0,1,Renovated
408000.0,1470.0,0,0,12,11-20 yrs,2.5,3,3.0,0,Not Renovated
1129575.0,3510.0,0,0,52,50+ yrs,2.5,4,2.0,0,Not Renovated
310000.0,520.0,0,0,71,50+ yrs,0.75,1,1.0,0,Not Renovated
292000.0,1950.0,0,0,22,21-30 yrs,2.5,3,2.0,0,Not Renovated
217000.0,770.0,0,0,76,50+ yrs,1.0,2,1.0,0,Not Renovated
398500.0,2250.0,0,0,13,11-20 yrs,2.5,4,2.0,0,Not Renovated
1129575.0,3340.0,0,0,88,50+ yrs,3.0,3,1.5,0,Not Renovated
700000.0,1280.0,0,0,63,50+ yrs,1.75,4,1.0,0,Not Renovated
585000.0,2330.0,0,0,29,21-30 yrs,2.5,4,2.0,0,Not Renovated
399950.0,1720.0,0,0,64,50+ yrs,1.0,3,1.0,0,Not Renovated
235000.0,950.0,0,0,38,31-50 yrs,1.75,3,1.0,0,Not Renovated
212000.0,1040.0,0,0,67,50+ yrs,1.0,3,1.0,0,Not Renovated
310000.0,1220.0,0,0,36,31-50 yrs,2.0,3,1.0,0,Not Renovated
539000.0,1220.0,0,0,36,31-50 yrs,2.0,3,1.0,0,Not Renovated
390000.0,1280.0,0,0,17,11-20 yrs,3.0,3,2.0,0,Not Renovated
560000.0,2020.0,0,0,42,31-50 yrs,2.5,3,1.0,0,Not Renovated
800000.0,3320.0,0,0,19,11-20 yrs,2.5,5,2.0,0,Not Renovated
1129575.0,4130.0,0,0,40,31-50 yrs,3.25,4,2.0,0,Not Renovated
472000.0,1110.0,0,0,55,50+ yrs,2.0,5,1.0,0,Not Renovated
502550.0,1170.0,0,0,60,50+ yrs,1.75,3,1.0,0,Not Renovated
830000.0,3330.0,0,0,14,11-20 yrs,3.25,4,2.0,0,Not Renovated
224950.0,1520.0,0,0,53,50+ yrs,2.5,4,1.0,0,Not Renovated
375000.0,1950.0,0,0,21,21-30 yrs,2.5,3,2.0,0,Not Renovated
645000.0,2930.0,0,0,35,31-50 yrs,2.5,3,1.5,0,Not Renovated
599000.0,1410.0,0,0,92,50+ yrs,2.75,3,1.5,0,Not Renovated
515000.0,2980.0,0,0,22,21-30 yrs,2.5,4,2.0,0,Not Renovated
135000.0,780.0,0,0,70,50+ yrs,1.0,2,1.0,0,Not Renovated
485000.0,1650.0,0,0,18,11-20 yrs,2.5,3,2.0,0,Not Renovated
890000.0,2800.0,0,0,43,31-50 yrs,3.25,3,2.0,0,Not Renovated
215000.0,1010.0,0,0,46,31-50 yrs,1.0,3,1.0,0,Not Renovated
299500.0,1190.0,0,0,37,31-50 yrs,1.0,3,1.0,0,Not Renovated
800000.0,1050.0,0,0,67,50+ yrs,1.0,2,1.0,0,Not Renovated
275000.0,1560.0,0,0,16,11-20 yrs,2.5,3,2.0,0,Not Renovated
256400.0,1010.0,0,0,55,50+ yrs,1.5,3,1.0,0,Not Renovated
310000.0,770.0,0,0,70,50+ yrs,1.0,2,1.0,0,Not Renovated
385000.0,620.0,0,0,64,50+ yrs,1.0,1,1.0,0,Not Renovated
203000.0,1000.0,0,0,55,50+ yrs,1.5,3,1.0,0,Not Renovated
285000.0,1060.0,0,0,64,50+ yrs,2.0,4,1.0,0,Not Renovated
473975.0,2330.0,0,0,19,11-20 yrs,2.5,3,2.0,0,Not Renovated
320000.0,1400.0,0,0,40,31-50 yrs,1.75,3,1.0,0,Not Renovated
599000.0,1450.0,0,0,51,50+ yrs,2.75,5,1.0,0,Not Renovated
580000.0,1020.0,0,0,93,50+ yrs,2.0,3,1.0,0,Not Renovated
269500.0,1700.0,0,0,19,11-20 yrs,2.25,4,2.0,0,Not Renovated
274000.0,820.0,0,0,64,50+ yrs,1.0,2,1.0,0,Not Renovated
347000.0,1315.0,0,0,44,31-50 yrs,1.75,2,2.0,0,Not Renovated
270000.0,860.0,0,0,61,50+ yrs,1.75,3,1.0,0,Not Renovated
1129575.0,1890.0,0,0,69,50+ yrs,2.0,3,1.0,0,Not Renovated
220000.0,1460.0,0,0,25,21-30 yrs,1.75,3,1.0,0,Not Renovated
243000.0,1480.0,0,0,63,50+ yrs,1.0,3,1.0,0,Not Renovated
457500.0,1050.0,0,0,93,50+ yrs,1.75,3,1.0,0,Not Renovated
340000.0,940.0,0,0,67,50+ yrs,1.75,2,1.0,0,Not Renovated
657500.0,1610.0,0,0,106,,1.5,4,1.5,0,Not Renovated
332500.0,2220.0,0,0,20,11-20 yrs,2.5,4,2.0,0,Not Renovated
340000.0,1410.0,0,0,25,21-30 yrs,2.0,3,1.0,0,Not Renovated
350000.0,2330.0,0,0,59,50+ yrs,3.0,4,1.0,0,Not Renovated
428000.0,1120.0,0,0,52,50+ yrs,2.5,4,1.0,0,Not Renovated
515055.0,2400.0,0,0,19,11-20 yrs,2.5,4,2.0,0,Not Renovated
450000.0,1560.0,0,0,46,31-50 yrs,1.75,3,1.0,0,Not Renovated
190000.0,1040.0,0,0,75,50+ yrs,1.0,3,1.0,0,Not Renovated
1000000.0,2590.0,30,21-50,99,50+ yrs,2.75,4,3.0,1,Renovated
299000.0,1850.0,0,0,13,11-20 yrs,2.5,3,2.0,0,Not Renovated
508000.0,1090.0,0,0,91,50+ yrs,1.0,2,2.0,0,Not Renovated
294000.0,2190.0,0,0,13,11-20 yrs,2.25,4,2.0,0,Not Renovated
320000.0,1380.0,41,21-50,100,50+ yrs,1.0,2,1.0,1,Renovated
641000.0,3710.0,0,0,22,21-30 yrs,2.75,5,2.0,0,Not Renovated
675000.0,1380.0,0,0,40,31-50 yrs,2.5,3,1.0,0,Not Renovated
255000.0,1110.0,0,0,54,50+ yrs,1.5,3,1.0,0,Not Renovated
286651.0,1830.0,0,0,14,11-20 yrs,2.5,3,2.0,0,Not Renovated
607500.0,1650.0,0,0,49,31-50 yrs,2.5,4,1.0,0,Not Renovated
765000.0,1270.0,0,0,62,50+ yrs,1.0,3,1.0,0,Not Renovated
334950.0,1700.0,0,0,57,50+ yrs,1.75,4,1.0,0,Not Renovated
426000.0,1130.0,0,0,66,50+ yrs,1.0,3,1.0,0,Not Renovated
775000.0,1640.0,0,0,72,50+ yrs,1.75,3,1.5,0,Not Renovated
343000.0,1040.0,0,0,65,50+ yrs,1.5,2,1.0,0,Not Renovated
470101.0,2320.0,0,0,32,31-50 yrs,2.5,4,2.0,0,Not Renovated
195000.0,1200.0,0,0,60,50+ yrs,1.5,3,1.0,0,Not Renovated
772500.0,1720.0,0,0,90,50+ yrs,1.0,4,1.5,0,Not Renovated
450000.0,1330.0,0,0,64,50+ yrs,1.5,3,1.0,0,Not Renovated
1129575.0,4410.0,0,0,17,11-20 yrs,3.75,4,3.0,0,Not Renovated
525000.0,1650.0,0,0,48,31-50 yrs,1.75,4,1.0,0,Not Renovated
280000.0,1370.0,0,0,38,31-50 yrs,1.5,3,2.0,0,Not Renovated
270000.0,1420.0,0,0,32,31-50 yrs,2.5,3,1.0,0,Not Renovated
406100.0,1410.0,0,0,13,11-20 yrs,2.25,3,3.0,0,Not Renovated
332544.0,1710.0,0,0,31,31-50 yrs,1.75,2,1.0,0,Not Renovated
110000.0,790.0,0,0,71,50+ yrs,1.0,2,1.0,0,Not Renovated
685000.0,2120.0,0,0,97,50+ yrs,2.25,6,1.5,0,Not Renovated
461000.0,1260.0,0,0,67,50+ yrs,1.0,4,1.5,0,Not Renovated
615000.0,1300.0,0,0,39,31-50 yrs,2.25,3,1.0,0,Not Renovated
550000.0,870.0,0,0,92,50+ yrs,1.0,2,1.0,0,Not Renovated
1060000.0,2430.0,0,0,23,21-30 yrs,3.5,4,2.0,0,Not Renovated
685000.0,2320.0,0,0,25,21-30 yrs,2.5,3,2.0,0,Not Renovated
1129575.0,2870.0,0,0,56,50+ yrs,2.5,5,2.0,0,Not Renovated
312000.0,1830.0,0,0,15,11-20 yrs,2.5,4,2.0,0,Not Renovated
507500.0,1190.0,0,0,41,31-50 yrs,1.75,3,1.0,0,Not Renovated
217000.0,1110.0,0,0,52,50+ yrs,1.0,3,1.0,0,Not Renovated
439000.0,1170.0,0,0,37,31-50 yrs,2.25,3,1.0,0,Not Renovated
620000.0,2740.0,0,0,14,11-20 yrs,3.5,6,2.0,0,Not Renovated
915000.0,3210.0,0,0,20,11-20 yrs,2.5,4,2.0,0,Not Renovated
425000.0,1110.0,0,0,41,31-50 yrs,2.0,4,1.0,0,Not Renovated
435000.0,870.0,0,0,71,50+ yrs,1.0,2,1.0,0,Not Renovated
305000.0,1646.0,0,0,22,21-30 yrs,2.25,3,2.0,0,Not Renovated
276000.0,720.0,0,0,100,50+ yrs,1.0,2,1.0,0,Not Renovated
327500.0,2310.0,0,0,28,21-30 yrs,2.25,3,2.0,0,Not Renovated
810000.0,2670.0,0,0,15,11-20 yrs,2.5,3,2.0,0,Not Renovated
715000.0,2460.0,0,0,24,21-30 yrs,3.25,3,2.0,0,Not Renovated
272000.0,1380.0,0,0,55,50+ yrs,1.5,3,1.0,0,Not Renovated
266000.0,700.0,0,0,69,50+ yrs,1.0,2,1.0,0,Not Renovated
543000.0,1710.0,0,0,74,50+ yrs,1.5,3,2.0,0,Not Renovated
400000.0,1450.0,0,0,34,31-50 yrs,2.5,3,1.0,0,Not Renovated
509500.0,1320.0,0,0,57,50+ yrs,2.25,5,1.0,0,Not Renovated
495000.0,1670.0,0,0,21,21-30 yrs,3.5,3,2.0,0,Not Renovated
424950.0,2760.0,0,0,17,11-20 yrs,2.5,4,2.0,0,Not Renovated
230000.0,940.0,0,0,61,50+ yrs,1.0,3,1.0,0,Not Renovated
235000.0,1760.0,0,0,67,50+ yrs,1.5,4,1.5,0,Not Renovated
763000.0,1360.0,0,0,76,50+ yrs,2.0,3,1.0,0,Not Renovated
350000.0,2010.0,0,0,79,50+ yrs,1.75,3,2.0,0,Not Renovated
900000.0,1620.0,0,0,101,,1.5,3,2.0,0,Not Renovated
250000.0,930.0,0,0,45,31-50 yrs,1.0,3,1.0,0,Not Renovated
225000.0,720.0,0,0,14,11-20 yrs,2.5,3,2.0,0,Not Renovated
255000.0,1360.0,14,11-20,44,31-50 yrs,2.0,2,1.0,1,Renovated
161700.0,1220.0,0,0,44,31-50 yrs,1.75,4,1.0,0,Not Renovated
336000.0,1190.0,0,0,30,21-30 yrs,3.0,3,1.0,0,Not Renovated
410500.0,1150.0,0,0,64,50+ yrs,1.0,3,1.0,0,Not Renovated
502700.0,2710.0,0,0,50,31-50 yrs,3.5,4,2.0,0,Not Renovated
505000.0,1390.0,0,0,41,31-50 yrs,2.5,3,1.0,0,Not Renovated
250000.0,1350.0,0,0,108,,1.0,3,1.5,0,Not Renovated
570000.0,1350.0,0,0,108,,1.0,3,1.5,0,Not Renovated
349900.0,2290.0,0,0,24,21-30 yrs,2.5,4,2.0,0,Not Renovated
465000.0,2870.0,0,0,30,21-30 yrs,2.5,3,2.0,0,Not Renovated
625000.0,3550.0,0,0,29,21-30 yrs,3.25,4,2.0,0,Not Renovated
655000.0,1170.0,0,0,66,50+ yrs,1.75,3,1.0,0,Not Renovated
469000.0,1570.0,0,0,72,50+ yrs,1.75,4,1.0,0,Not Renovated
355000.0,1300.0,0,0,54,50+ yrs,2.25,3,1.0,0,Not Renovated
596000.0,1730.0,0,0,17,11-20 yrs,2.5,3,2.0,0,Not Renovated
790000.0,3020.0,9,6-10,32,31-50 yrs,2.5,4,2.0,1,Renovated
885000.0,4470.0,0,0,27,21-30 yrs,2.25,4,2.0,0,Not Renovated
1030000.0,1910.0,5,1-5,106,,3.25,4,2.0,1,Renovated
710000.0,1060.0,0,0,77,50+ yrs,1.75,4,1.0,0,Not Renovated
428040.0,2150.0,0,0,30,21-30 yrs,2.5,3,2.0,0,Not Renovated
1129575.0,1850.0,0,0,59,50+ yrs,2.25,5,1.0,0,Not Renovated
546000.0,970.0,0,0,94,50+ yrs,1.0,2,1.0,0,Not Renovated
540000.0,1360.0,0,0,67,50+ yrs,1.0,4,1.5,0,Not Renovated
435000.0,930.0,0,0,33,31-50 yrs,2.5,3,1.0,0,Not Renovated
540000.0,1430.0,0,0,34,31-50 yrs,2.25,4,1.0,0,Not Renovated
284000.0,860.0,0,0,100,50+ yrs,1.0,2,1.0,0,Not Renovated
208000.0,820.0,0,0,76,50+ yrs,1.0,2,1.0,0,Not Renovated
315000.0,1130.0,0,0,41,31-50 yrs,1.75,3,1.0,0,Not Renovated
417500.0,850.0,0,0,108,,1.0,2,1.0,0,Not Renovated
345000.0,1240.0,0,0,40,31-50 yrs,1.75,3,1.0,0,Not Renovated
375000.0,1330.0,0,0,14,11-20 yrs,2.5,3,3.0,0,Not Renovated
389800.0,1880.0,0,0,59,50+ yrs,1.75,3,1.0,0,Not Renovated
475000.0,1430.0,0,0,45,31-50 yrs,1.75,3,1.0,0,Not Renovated
569000.0,2250.0,0,0,38,31-50 yrs,2.25,4,2.0,0,Not Renovated
985000.0,3260.0,0,0,19,11-20 yrs,4.25,5,2.0,0,Not Renovated
532000.0,1830.0,0,0,31,31-50 yrs,2.5,3,2.0,0,Not Renovated
280000.0,720.0,0,0,67,50+ yrs,1.0,2,1.0,0,Not Renovated
435000.0,1050.0,0,0,55,50+ yrs,2.0,4,1.0,0,Not Renovated
223000.0,1220.0,0,0,66,50+ yrs,1.0,3,1.0,0,Not Renovated
390000.0,1200.0,39,21-50,71,50+ yrs,1.0,2,1.0,1,Renovated
315000.0,880.0,0,0,37,31-50 yrs,1.75,3,1.0,0,Not Renovated
612000.0,1740.0,0,0,36,31-50 yrs,3.0,3,1.0,0,Not Renovated
591000.0,870.0,0,0,96,50+ yrs,1.75,3,1.0,0,Not Renovated
800000.0,3220.0,0,0,50,31-50 yrs,2.25,4,2.0,0,Not Renovated
225000.0,1610.0,0,0,28,21-30 yrs,2.0,3,1.0,0,Not Renovated
589900.0,3160.0,0,0,25,21-30 yrs,3.0,2,2.0,0,Not Renovated
565000.0,1520.0,0,0,39,31-50 yrs,2.5,4,1.0,0,Not Renovated
650000.0,1060.0,0,0,78,50+ yrs,1.5,3,1.0,0,Not Renovated
499000.0,2090.0,40,21-50,67,50+ yrs,2.5,3,2.0,1,Renovated
280000.0,1330.0,0,0,59,50+ yrs,1.0,3,1.5,0,Not Renovated
649950.0,1210.0,0,0,74,50+ yrs,2.5,3,1.0,0,Not Renovated
420000.0,1510.0,0,0,64,50+ yrs,1.75,3,1.0,0,Not Renovated
319990.0,2120.0,0,0,15,11-20 yrs,2.5,4,2.0,0,Not Renovated
265000.0,1850.0,0,0,26,21-30 yrs,2.0,3,1.0,0,Not Renovated
482000.0,1220.0,0,0,34,31-50 yrs,1.75,3,1.0,0,Not Renovated
